﻿#,"REDCap MLM"
#,"v16.1.6"
#,"2026-04-14 17:42:18"
#,"How to use this file: Any information above the column title row is purely informational and will be ignored during import. The column title row must remain intact, i.e. the row 'section,type,name,index,kind,text' (the delimiter can be either comma, as shown, or semicolon or tab) and be the first non-empty line that is not staring with # (denoting comments). The essential lines are those with 'translation' or 'value' in the 'kind' column. In these lines, the translation (or value) in the 'text' column can be edited. All other lines (except the 'hash' kind. see below) are ignored when the file is imported. Do not change the contents of the 'section', 'type', 'name', 'index', and 'kind' columns at all. Furthermore, subsets of this file can be created and used at will, as long as the rules layed out above are observed. The 'hash'-kind rows are not essential, but assist in tracking if a default value has changed since the file was created, and thus a translation may be out of date. During an import operation, a best-effort approach is taken. Any items that cannot be matched during import will be silently ignored. Thus, a cross-project import of field translations would only work for fields of the same name."
#,
section,type,name,index,kind,text
fieldTranslations,enum,cob,212,hash,"bc1cd4f07d"
fieldTranslations,enum,cob,212,translation,"Dominique"
fieldTranslations,enum,cob,214,hash,"5eadc2cbb7"
fieldTranslations,enum,cob,214,translation,"République dominicaine (la)"
fieldTranslations,enum,cob,218,hash,"09f199d251"
fieldTranslations,enum,cob,218,translation,"Équateur"
fieldTranslations,enum,cob,818,hash,"1c39abf68e"
fieldTranslations,enum,cob,818,translation,"Egypte"
fieldTranslations,enum,cob,222,hash,"259a6e935b"
fieldTranslations,enum,cob,222,translation,"Salvador"
fieldTranslations,enum,cob,226,hash,"80eaf3087b"
fieldTranslations,enum,cob,226,translation,"Guinée équatoriale"
fieldTranslations,enum,cob,232,hash,"18740af5bc"
fieldTranslations,enum,cob,232,translation,"Érythrée"
fieldTranslations,enum,cob,233,hash,"f0a96da3f8"
fieldTranslations,enum,cob,233,translation,"Estonie"
fieldTranslations,enum,cob,748,hash,"16cc7f843a"
fieldTranslations,enum,cob,748,translation,"Eswatini"
fieldTranslations,enum,cob,231,hash,"3d91f7631b"
fieldTranslations,enum,cob,231,translation,"Ethiopie"
fieldTranslations,enum,cob,238,hash,"f90b4d69d4"
fieldTranslations,enum,cob,238,translation,"Îles Falkland (les) [Malvinas]"
fieldTranslations,enum,cob,234,hash,"da150950b9"
fieldTranslations,enum,cob,234,translation,"Îles Féroé (les)"
fieldTranslations,enum,cob,242,hash,"bbb7ef7f2e"
fieldTranslations,enum,cob,242,translation,"Fidji"
fieldTranslations,enum,cob,246,hash,"c909b138eb"
fieldTranslations,enum,cob,246,translation,"Finlande"
fieldTranslations,enum,cob,250,hash,"e3772ac4b4"
fieldTranslations,enum,cob,250,translation,"France"
fieldTranslations,enum,cob,254,hash,"07090aa7d6"
fieldTranslations,enum,cob,254,translation,"Guyane française"
fieldTranslations,enum,cob,258,hash,"40f39cdcd3"
fieldTranslations,enum,cob,258,translation,"Polynésie française"
fieldTranslations,enum,cob,260,hash,"b74cb1d6c6"
fieldTranslations,enum,cob,260,translation,"Terres australes françaises (les)"
fieldTranslations,enum,cob,266,hash,"a06dcd7132"
fieldTranslations,enum,cob,266,translation,"Gabon"
fieldTranslations,enum,cob,270,hash,"e1a6c8235f"
fieldTranslations,enum,cob,270,translation,"Gambie (la)"
fieldTranslations,enum,cob,268,hash,"9113c6c0c1"
fieldTranslations,enum,cob,268,translation,"Géorgie"
fieldTranslations,enum,cob,276,hash,"17d53e0e6a"
fieldTranslations,enum,cob,276,translation,"Allemagne"
fieldTranslations,enum,cob,288,hash,"317dbac907"
fieldTranslations,enum,cob,288,translation,"Ghana"
fieldTranslations,enum,cob,292,hash,"e51335897c"
fieldTranslations,enum,cob,292,translation,"Gibraltar"
fieldTranslations,enum,cob,300,hash,"4902a456ca"
fieldTranslations,enum,cob,300,translation,"Grèce"
fieldTranslations,enum,cob,304,hash,"1ba0cfa550"
fieldTranslations,enum,cob,304,translation,"Groenland"
fieldTranslations,enum,cob,308,hash,"dbf2a2da64"
fieldTranslations,enum,cob,308,translation,"Grenade"
fieldTranslations,enum,cob,312,hash,"f0f524ff3b"
fieldTranslations,enum,cob,312,translation,"Guadeloupe"
fieldTranslations,enum,cob,316,hash,"f8aa3a934e"
fieldTranslations,enum,cob,316,translation,"Guam"
fieldTranslations,enum,cob,320,hash,"11760e1aac"
fieldTranslations,enum,cob,320,translation,"Guatemala"
fieldTranslations,enum,cob,831,hash,"180c97abdb"
fieldTranslations,enum,cob,831,translation,"Guernesey"
fieldTranslations,enum,cob,324,hash,"b47b54fd3a"
fieldTranslations,enum,cob,324,translation,"Guinée"
fieldTranslations,enum,cob,624,hash,"b07cb9a2b2"
fieldTranslations,enum,cob,624,translation,"Guinée-Bissau"
fieldTranslations,enum,cob,328,hash,"bc88a24030"
fieldTranslations,enum,cob,328,translation,"Guyane"
fieldTranslations,enum,cob,332,hash,"a4842f0234"
fieldTranslations,enum,cob,332,translation,"Haïti"
fieldTranslations,enum,cob,334,hash,"130447083d"
fieldTranslations,enum,cob,334,translation,"Île Heard et îles McDonald"
fieldTranslations,enum,cob,336,hash,"7b7bd4801d"
fieldTranslations,enum,cob,336,translation,"Saint-Siège (le)"
fieldTranslations,enum,cob,340,hash,"5aa588714a"
fieldTranslations,enum,cob,340,translation,"Honduras"
fieldTranslations,enum,cob,344,hash,"2f488ffc82"
fieldTranslations,enum,cob,344,translation,"Hong Kong"
fieldTranslations,enum,cob,348,hash,"f14e46ce7d"
fieldTranslations,enum,cob,348,translation,"Hongrie"
fieldTranslations,enum,cob,352,hash,"b3c92eecf0"
fieldTranslations,enum,cob,352,translation,"Islande"
fieldTranslations,enum,cob,356,hash,"967ce367d8"
fieldTranslations,enum,cob,356,translation,"Inde"
fieldTranslations,enum,cob,360,hash,"35536a41b2"
fieldTranslations,enum,cob,360,translation,"Indonésie"
fieldTranslations,enum,cob,364,hash,"b958943e06"
fieldTranslations,enum,cob,364,translation,"Iran (République islamique d')"
fieldTranslations,enum,cob,368,hash,"1aed9ecc6e"
fieldTranslations,enum,cob,368,translation,"Irak"
fieldTranslations,enum,cob,372,hash,"eb2131ece0"
fieldTranslations,enum,cob,372,translation,"Irlande"
fieldTranslations,enum,cob,833,hash,"76733f338b"
fieldTranslations,enum,cob,833,translation,"Île de Man"
fieldTranslations,enum,cob,376,hash,"4c197dfd67"
fieldTranslations,enum,cob,376,translation,"Israël"
fieldTranslations,enum,cob,380,hash,"ad79ef0f07"
fieldTranslations,enum,cob,380,translation,"Italie"
fieldTranslations,enum,cob,388,hash,"5eedd6a16a"
fieldTranslations,enum,cob,388,translation,"Jamaïque"
fieldTranslations,enum,cob,392,hash,"fcf29f6cad"
fieldTranslations,enum,cob,392,translation,"Japon"
fieldTranslations,enum,cob,832,hash,"ff4636d0ca"
fieldTranslations,enum,cob,832,translation,"Jersey"
fieldTranslations,enum,cob,400,hash,"674027e17b"
fieldTranslations,enum,cob,400,translation,"Jordanie"
fieldTranslations,enum,cob,398,hash,"2f36b6bb18"
fieldTranslations,enum,cob,398,translation,"Kazakhstan"
fieldTranslations,enum,cob,404,hash,"a84f56f2e6"
fieldTranslations,enum,cob,404,translation,"Kenya"
fieldTranslations,enum,cob,296,hash,"3f57adf2c0"
fieldTranslations,enum,cob,296,translation,"Kiribati"
fieldTranslations,enum,cob,408,hash,"87c5b6261c"
fieldTranslations,enum,cob,408,translation,"Corée (République populaire démocratique de)"
fieldTranslations,enum,cob,410,hash,"a436f451ca"
fieldTranslations,enum,cob,410,translation,"Corée (République de)"
fieldTranslations,enum,cob,414,hash,"93295b0c76"
fieldTranslations,enum,cob,414,translation,"Koweit"
fieldTranslations,enum,cob,417,hash,"c78791a3f0"
fieldTranslations,enum,cob,417,translation,"Kirghizistan"
fieldTranslations,enum,cob,418,hash,"a8fc2394e1"
fieldTranslations,enum,cob,418,translation,"République démocratique populaire lao (la)"
fieldTranslations,enum,cob,428,hash,"c5f5bb3b35"
fieldTranslations,enum,cob,428,translation,"Lettonie"
fieldTranslations,enum,cob,422,hash,"5caa7f811b"
fieldTranslations,enum,cob,422,translation,"Liban"
fieldTranslations,enum,cob,426,hash,"93b12bf57f"
fieldTranslations,enum,cob,426,translation,"Lesotho"
fieldTranslations,enum,cob,430,hash,"1ed5dd9d83"
fieldTranslations,enum,cob,430,translation,"Libéria"
fieldTranslations,enum,cob,434,hash,"55949d4c16"
fieldTranslations,enum,cob,434,translation,"Libye"
fieldTranslations,enum,cob,438,hash,"b0ddce0f54"
fieldTranslations,enum,cob,438,translation,"Liechtenstein"
fieldTranslations,enum,cob,440,hash,"74a788cee2"
fieldTranslations,enum,cob,440,translation,"Lituanie"
fieldTranslations,enum,cob,442,hash,"5076721c40"
fieldTranslations,enum,cob,442,translation,"Luxembourg"
fieldTranslations,enum,cob,446,hash,"918c53a2d6"
fieldTranslations,enum,cob,446,translation,"Macao"
fieldTranslations,enum,cob,450,hash,"f92bcb6a06"
fieldTranslations,enum,cob,450,translation,"Madagascar"
fieldTranslations,enum,cob,454,hash,"0ce65b26dc"
fieldTranslations,enum,cob,454,translation,"Malawi"
fieldTranslations,enum,cob,458,hash,"ff3ea3bec1"
fieldTranslations,enum,cob,458,translation,"Malaisie"
fieldTranslations,enum,cob,462,hash,"213cb20450"
fieldTranslations,enum,cob,462,translation,"Maldives"
fieldTranslations,enum,cob,466,hash,"daa6a489db"
fieldTranslations,enum,cob,466,translation,"Mali"
fieldTranslations,enum,cob,470,hash,"1a591a3e91"
fieldTranslations,enum,cob,470,translation,"Malte"
fieldTranslations,enum,cob,584,hash,"30ee459c0f"
fieldTranslations,enum,cob,584,translation,"Îles Marshall (les)"
fieldTranslations,enum,cob,474,hash,"66f1a98a95"
fieldTranslations,enum,cob,474,translation,"Martinique"
fieldTranslations,enum,cob,478,hash,"85fa355bdb"
fieldTranslations,enum,cob,478,translation,"Mauritanie"
fieldTranslations,enum,cob,480,hash,"26160d23fb"
fieldTranslations,enum,cob,480,translation,"Maurice"
fieldTranslations,enum,cob,175,hash,"dcc64425ee"
fieldTranslations,enum,cob,175,translation,"Mayotte"
fieldTranslations,enum,cob,484,hash,"41937b20fb"
fieldTranslations,enum,cob,484,translation,"Mexique"
fieldTranslations,enum,cob,583,hash,"2a6167b7e5"
fieldTranslations,enum,cob,583,translation,"Micronésie (États fédérés de)"
fieldTranslations,enum,cob,498,hash,"f2ce8f92b2"
fieldTranslations,enum,cob,498,translation,"Moldavie (République de)"
fieldTranslations,enum,cob,492,hash,"35ab1c3de6"
fieldTranslations,enum,cob,492,translation,"Monaco"
fieldTranslations,enum,cob,496,hash,"f54da380ba"
fieldTranslations,enum,cob,496,translation,"Mongolie"
fieldTranslations,enum,cob,499,hash,"479fb34bdb"
fieldTranslations,enum,cob,499,translation,"Monténégro"
fieldTranslations,enum,cob,500,hash,"35f005157c"
fieldTranslations,enum,cob,500,translation,"Montserrat"
fieldTranslations,enum,cob,504,hash,"32e087f099"
fieldTranslations,enum,cob,504,translation,"Maroc"
fieldTranslations,enum,cob,508,hash,"a40a9be00a"
fieldTranslations,enum,cob,508,translation,"Mozambique"
fieldTranslations,enum,cob,104,hash,"928b7c48a6"
fieldTranslations,enum,cob,104,translation,"Birmanie"
fieldTranslations,enum,cob,516,hash,"bfe79debce"
fieldTranslations,enum,cob,516,translation,"Namibie"
fieldTranslations,enum,cob,520,hash,"f648c72a69"
fieldTranslations,enum,cob,520,translation,"Nauru"
fieldTranslations,enum,cob,524,hash,"0e1d589f58"
fieldTranslations,enum,cob,524,translation,"Népal"
fieldTranslations,enum,cob,528,hash,"45e8815522"
fieldTranslations,enum,cob,528,translation,"Pays-Bas (les)"
fieldTranslations,enum,cob,540,hash,"b9967e8898"
fieldTranslations,enum,cob,540,translation,"Nouvelle-Calédonie"
fieldTranslations,enum,cob,554,hash,"a2238e9190"
fieldTranslations,enum,cob,554,translation,"Nouvelle-Zélande"
fieldTranslations,enum,cob,558,hash,"4812648c8a"
fieldTranslations,enum,cob,558,translation,"Nicaragua"
fieldTranslations,enum,cob,562,hash,"1259d0e8ff"
fieldTranslations,enum,cob,562,translation,"Niger (le)"
fieldTranslations,enum,cob,566,hash,"9742d008c4"
fieldTranslations,enum,cob,566,translation,"Nigeria"
fieldTranslations,enum,cob,570,hash,"c635e30148"
fieldTranslations,enum,cob,570,translation,"Nioué"
fieldTranslations,enum,cob,574,hash,"fedb207361"
fieldTranslations,enum,cob,574,translation,"Île Norfolk"
fieldTranslations,enum,cob,807,hash,"e2ac50f5a2"
fieldTranslations,enum,cob,807,translation,"Macédoine du Nord"
fieldTranslations,enum,cob,580,hash,"42d9865dbd"
fieldTranslations,enum,cob,580,translation,"Îles Mariannes du Nord (les)"
fieldTranslations,enum,cob,578,hash,"988455e67d"
fieldTranslations,enum,cob,578,translation,"Norvège"
fieldTranslations,enum,cob,512,hash,"c14c36dffc"
fieldTranslations,enum,cob,512,translation,"Oman"
fieldTranslations,enum,cob,586,hash,"82d220df17"
fieldTranslations,enum,cob,586,translation,"Pakistan"
fieldTranslations,enum,cob,585,hash,"e5e0b68adf"
fieldTranslations,enum,cob,585,translation,"Palaos"
fieldTranslations,enum,cob,275,hash,"1d41e33972"
fieldTranslations,enum,cob,275,translation,"Palestine, État de"
fieldTranslations,enum,cob,591,hash,"1e36b31e78"
fieldTranslations,enum,cob,591,translation,"Panama"
fieldTranslations,enum,cob,598,hash,"fbaa3c3e9e"
fieldTranslations,enum,cob,598,translation,"Papouasie-Nouvelle-Guinée"
fieldTranslations,enum,cob,600,hash,"71a4529647"
fieldTranslations,enum,cob,600,translation,"Paraguay"
fieldTranslations,enum,cob,604,hash,"36c5724315"
fieldTranslations,enum,cob,604,translation,"Pérou"
fieldTranslations,enum,cob,608,hash,"f9cc6893ce"
fieldTranslations,enum,cob,608,translation,"Philippines (les)"
fieldTranslations,enum,cob,612,hash,"379dc279e5"
fieldTranslations,enum,cob,612,translation,"Pitcairn"
fieldTranslations,enum,cob,616,hash,"5ff03b7273"
fieldTranslations,enum,cob,616,translation,"Pologne"
fieldTranslations,enum,cob,620,hash,"a495190bcc"
fieldTranslations,enum,cob,620,translation,"Portugal"
fieldTranslations,enum,cob,630,hash,"fe23c52dc2"
fieldTranslations,enum,cob,630,translation,"Porto Rico"
fieldTranslations,enum,cob,634,hash,"83ef3e6cee"
fieldTranslations,enum,cob,634,translation,"Qatar"
fieldTranslations,enum,cob,638,hash,"8e7e261a1f"
fieldTranslations,enum,cob,638,translation,"Réunion"
fieldTranslations,enum,cob,642,hash,"d6b897fd14"
fieldTranslations,enum,cob,642,translation,"Roumanie"
fieldTranslations,enum,cob,643,hash,"194370476d"
fieldTranslations,enum,cob,643,translation,"Fédération de Russie (la)"
fieldTranslations,enum,cob,646,hash,"7266a1da7e"
fieldTranslations,enum,cob,646,translation,"Rwanda"
fieldTranslations,enum,cob,652,hash,"f48e864508"
fieldTranslations,enum,cob,652,translation,"Saint Barthélemy"
fieldTranslations,enum,cob,654,hash,"5e397fcfba"
fieldTranslations,enum,cob,654,translation,"Sainte-Hélène, Ascension et Tristan da Cunha"
fieldTranslations,enum,cob,659,hash,"3ad2dd8296"
fieldTranslations,enum,cob,659,translation,"Saint-Kitts-et-Nevis"
fieldTranslations,enum,cob,662,hash,"673b1cf863"
fieldTranslations,enum,cob,662,translation,"Sainte-Lucie"
fieldTranslations,enum,cob,663,hash,"0fc5d03f2a"
fieldTranslations,enum,cob,663,translation,"Saint-Martin (partie française)"
fieldTranslations,enum,cob,666,hash,"70e53283ed"
fieldTranslations,enum,cob,666,translation,"Saint-Pierre-et-Miquelon"
fieldTranslations,enum,cob,670,hash,"3fa9b2dd85"
fieldTranslations,enum,cob,670,translation,"Saint-Vincent-et-les Grenadines"
fieldTranslations,enum,cob,882,hash,"f5680604ea"
fieldTranslations,enum,cob,882,translation,"Samoa"
fieldTranslations,enum,cob,674,hash,"87fd3befcc"
fieldTranslations,enum,cob,674,translation,"Saint-Marin"
fieldTranslations,enum,cob,678,hash,"6ddcb9e474"
fieldTranslations,enum,cob,678,translation,"Sao Tomé et Principe"
fieldTranslations,enum,cob,682,hash,"6f49c31192"
fieldTranslations,enum,cob,682,translation,"Arabie Saoudite"
fieldTranslations,enum,cob,686,hash,"d8973b8edf"
fieldTranslations,enum,cob,686,translation,"Sénégal"
fieldTranslations,enum,cob,688,hash,"6d31bf00d7"
fieldTranslations,enum,cob,688,translation,"Serbie"
fieldTranslations,enum,cob,690,hash,"3d2d7b1c34"
fieldTranslations,enum,cob,690,translation,"Seychelles"
fieldTranslations,enum,cob,694,hash,"50df2d6585"
fieldTranslations,enum,cob,694,translation,"Sierra Leone"
fieldTranslations,enum,cob,702,hash,"20c0b7bdab"
fieldTranslations,enum,cob,702,translation,"Singapour"
fieldTranslations,enum,cob,534,hash,"9b3d87b48a"
fieldTranslations,enum,cob,534,translation,"Sint Maarten (partie néerlandaise)"
fieldTranslations,enum,cob,703,hash,"b6c149c3e0"
fieldTranslations,enum,cob,703,translation,"Slovaquie"
fieldTranslations,enum,cob,705,hash,"d1aa050361"
fieldTranslations,enum,cob,705,translation,"Slovénie"
fieldTranslations,enum,cob,90,hash,"ecae78abec"
fieldTranslations,enum,cob,90,translation,"Îles Salomon"
fieldTranslations,enum,cob,706,hash,"4dfdf195ec"
fieldTranslations,enum,cob,706,translation,"Somalie"
fieldTranslations,enum,cob,710,hash,"35fda17ff0"
fieldTranslations,enum,cob,710,translation,"Afrique du Sud"
fieldTranslations,enum,cob,239,hash,"4ea01619b2"
fieldTranslations,enum,cob,239,translation,"Géorgie du Sud et îles Sandwich du Sud"
fieldTranslations,enum,cob,728,hash,"6981f4026c"
fieldTranslations,enum,cob,728,translation,"Soudan du Sud"
fieldTranslations,enum,cob,724,hash,"20a8df9b76"
fieldTranslations,enum,cob,724,translation,"Espagne"
fieldTranslations,enum,cob,144,hash,"197042c4de"
fieldTranslations,enum,cob,144,translation,"Sri Lanka"
fieldTranslations,enum,cob,729,hash,"a7e22418a7"
fieldTranslations,enum,cob,729,translation,"Soudan (le)"
fieldTranslations,enum,cob,740,hash,"b17fc6f05c"
fieldTranslations,enum,cob,740,translation,"Surinam"
fieldTranslations,enum,cob,744,hash,"ac99404d12"
fieldTranslations,enum,cob,744,translation,"Svalbard et Jan Mayen"
fieldTranslations,enum,cob,752,hash,"72ddd2b619"
fieldTranslations,enum,cob,752,translation,"Suède"
fieldTranslations,enum,cob,756,hash,"77dcd849e5"
fieldTranslations,enum,cob,756,translation,"Suisse"
fieldTranslations,enum,cob,760,hash,"cdbab655e1"
fieldTranslations,enum,cob,760,translation,"République arabe syrienne (la)"
fieldTranslations,enum,cob,158,hash,"ae96abae64"
fieldTranslations,enum,cob,158,translation,"Taïwan (province de Chine)"
fieldTranslations,enum,cob,762,hash,"279c771ae6"
fieldTranslations,enum,cob,762,translation,"Tadjikistan"
fieldTranslations,enum,cob,834,hash,"3c72c5d148"
fieldTranslations,enum,cob,834,translation,"Tanzanie, République-Unie de"
fieldTranslations,enum,cob,764,hash,"a2b7c120c9"
fieldTranslations,enum,cob,764,translation,"Thaïlande"
fieldTranslations,enum,cob,626,hash,"2d79f6dbae"
fieldTranslations,enum,cob,626,translation,"Timor-Leste"
fieldTranslations,enum,cob,768,hash,"30949d5f4a"
fieldTranslations,enum,cob,768,translation,"Aller"
fieldTranslations,enum,cob,772,hash,"a08c1ca2fc"
fieldTranslations,enum,cob,772,translation,"Tokélaou"
fieldTranslations,enum,cob,776,hash,"e8a1234b84"
fieldTranslations,enum,cob,776,translation,"Tonga"
fieldTranslations,enum,cob,780,hash,"4d206a8103"
fieldTranslations,enum,cob,780,translation,"Trinité-et-Tobago"
fieldTranslations,enum,cob,788,hash,"edf404d0db"
fieldTranslations,enum,cob,788,translation,"Tunisie"
fieldTranslations,enum,cob,792,hash,"d7153e6702"
fieldTranslations,enum,cob,792,translation,"Turquie"
fieldTranslations,enum,cob,795,hash,"1f8dc1a607"
fieldTranslations,enum,cob,795,translation,"Turkménistan"
fieldTranslations,enum,cob,796,hash,"88bbb4645c"
fieldTranslations,enum,cob,796,translation,"Îles Turques et Caïques (les)"
fieldTranslations,enum,cob,798,hash,"9a2248f7c4"
fieldTranslations,enum,cob,798,translation,"Tuvalu"
fieldTranslations,enum,cob,800,hash,"e92904bce8"
fieldTranslations,enum,cob,800,translation,"Ouganda"
fieldTranslations,enum,cob,804,hash,"c951ec00f1"
fieldTranslations,enum,cob,804,translation,"Ukraine"
fieldTranslations,enum,cob,784,hash,"6ecd349250"
fieldTranslations,enum,cob,784,translation,"Émirats arabes unis (les)"
fieldTranslations,enum,cob,826,hash,"128e28dc68"
fieldTranslations,enum,cob,826,translation,"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord (le)"
fieldTranslations,enum,cob,581,hash,"05a45e9558"
fieldTranslations,enum,cob,581,translation,"Îles mineures éloignées des États-Unis (les)"
fieldTranslations,enum,cob,840,hash,"b9b7857e3f"
fieldTranslations,enum,cob,840,translation,"États-Unis d'Amérique (les)"
fieldTranslations,enum,cob,858,hash,"66b98924b3"
fieldTranslations,enum,cob,858,translation,"Uruguay"
fieldTranslations,enum,cob,860,hash,"db800e86e9"
fieldTranslations,enum,cob,860,translation,"Ouzbékistan"
fieldTranslations,enum,cob,548,hash,"d16ad2dcc6"
fieldTranslations,enum,cob,548,translation,"Vanuatu"
fieldTranslations,enum,cob,862,hash,"2c59c93072"
fieldTranslations,enum,cob,862,translation,"Venezuela (République bolivarienne du)"
fieldTranslations,enum,cob,704,hash,"53cd19bd85"
fieldTranslations,enum,cob,704,translation,"Viet Nam"
fieldTranslations,enum,cob,92,hash,"e6fea6620a"
fieldTranslations,enum,cob,92,translation,"Îles Vierges (britanniques)"
fieldTranslations,enum,cob,850,hash,"b7d5f74c8f"
fieldTranslations,enum,cob,850,translation,"Îles Vierges (États-Unis)"
fieldTranslations,enum,cob,876,hash,"a187509aa2"
fieldTranslations,enum,cob,876,translation,"Wallis et Futuna"
fieldTranslations,enum,cob,732,hash,"26d36cf562"
fieldTranslations,enum,cob,732,translation,"Sahara occidental*"
fieldTranslations,enum,cob,887,hash,"ac33d641f4"
fieldTranslations,enum,cob,887,translation,"Yémen"
fieldTranslations,enum,cob,894,hash,"dcf25ed56c"
fieldTranslations,enum,cob,894,translation,"Zambie"
fieldTranslations,enum,cob,716,hash,"5922f5ceef"
fieldTranslations,enum,cob,716,translation,"Zimbabwe"
fieldTranslations,label,native_lang,,hash,"0962087830"
fieldTranslations,label,native_lang,,translation,"Quelle est la langue maternelle du participant ?"
fieldTranslations,enum,native_lang,1,hash,"189a5dece1"
fieldTranslations,enum,native_lang,1,translation,"Abron"
fieldTranslations,enum,native_lang,2,hash,"5a209a74a1"
fieldTranslations,enum,native_lang,2,translation,"Au loin"
fieldTranslations,enum,native_lang,3,hash,"40604522f2"
fieldTranslations,enum,native_lang,3,translation,"afrikaans"
fieldTranslations,enum,native_lang,4,hash,"b42c988b75"
fieldTranslations,enum,native_lang,4,translation,"Akan"
fieldTranslations,enum,native_lang,5,hash,"169ae4fc79"
fieldTranslations,enum,native_lang,5,translation,"amharique,"
fieldTranslations,enum,native_lang,6,hash,"af4f4762f9"
fieldTranslations,enum,native_lang,6,translation,"arabe"
fieldTranslations,enum,native_lang,7,hash,"174c4a596b"
fieldTranslations,enum,native_lang,7,translation,"Bangi moi"
fieldTranslations,enum,native_lang,8,hash,"39ac6e1a10"
fieldTranslations,enum,native_lang,8,translation,"Bayot"
fieldTranslations,enum,native_lang,9,hash,"ae47cf0153"
fieldTranslations,enum,native_lang,9,translation,"berbère"
fieldTranslations,enum,native_lang,10,hash,"11860f7b08"
fieldTranslations,enum,native_lang,10,translation,"Bhojpuri"
fieldTranslations,enum,native_lang,11,hash,"ec1477506f"
fieldTranslations,enum,native_lang,11,translation,"Créole cap-verdien"
fieldTranslations,enum,native_lang,12,hash,"8f6c799209"
fieldTranslations,enum,native_lang,12,translation,"Chewa"
fieldTranslations,enum,native_lang,13,hash,"ed18b33bab"
fieldTranslations,enum,native_lang,13,translation,"Comorien"
fieldTranslations,enum,native_lang,14,hash,"4e67df20a2"
fieldTranslations,enum,native_lang,14,translation,"créole"
fieldTranslations,enum,native_lang,15,hash,"9d81d5bcc7"
fieldTranslations,enum,native_lang,15,translation,"Merde"
fieldTranslations,enum,native_lang,16,hash,"3fe9c0a39c"
fieldTranslations,enum,native_lang,16,translation,"Dinka"
fieldTranslations,enum,native_lang,17,hash,"090933bf17"
fieldTranslations,enum,native_lang,17,translation,"Dompo"
fieldTranslations,enum,native_lang,18,hash,"649df08a44"
fieldTranslations,enum,native_lang,18,translation,"Anglais"
fieldTranslations,enum,native_lang,19,hash,"447a94d16a"
fieldTranslations,enum,native_lang,19,translation,"Éga"
fieldTranslations,enum,native_lang,20,hash,"051dbd3b0e"
fieldTranslations,enum,native_lang,20,translation,"Éwé"
fieldTranslations,enum,native_lang,21,hash,"794590c7b5"
fieldTranslations,enum,native_lang,21,translation,"Fon"
fieldTranslations,enum,native_lang,22,hash,"44389f6a46"
fieldTranslations,enum,native_lang,22,translation,"Français"
fieldTranslations,enum,native_lang,23,hash,"5a4ac4b627"
fieldTranslations,enum,native_lang,23,translation,"Peul"
fieldTranslations,enum,native_lang,24,hash,"f53e76b2da"
fieldTranslations,enum,native_lang,24,translation,"Fourrure"
fieldTranslations,enum,native_lang,25,hash,"ec67d7c695"
fieldTranslations,enum,native_lang,25,translation,"Géorgie"
fieldTranslations,enum,native_lang,26,hash,"da91388c72"
fieldTranslations,enum,native_lang,26,translation,"Allemand"
fieldTranslations,enum,native_lang,27,hash,"9cb0214fa4"
fieldTranslations,enum,native_lang,27,translation,"Gikuyu"
fieldTranslations,enum,native_lang,28,hash,"adf9924cf5"
fieldTranslations,enum,native_lang,28,translation,"Gomba"
fieldTranslations,enum,native_lang,29,hash,"daab55e9bf"
fieldTranslations,enum,native_lang,29,translation,"Gumuz"
fieldTranslations,enum,native_lang,30,hash,"c75e61e53a"
fieldTranslations,enum,native_lang,30,translation,"Hadza"
fieldTranslations,enum,native_lang,31,hash,"c6198e1065"
fieldTranslations,enum,native_lang,31,translation,"Haoussa"
fieldTranslations,enum,native_lang,32,hash,"c9e6b253fc"
fieldTranslations,enum,native_lang,32,translation,"hindi"
fieldTranslations,enum,native_lang,33,hash,"99db9970ef"
fieldTranslations,enum,native_lang,33,translation,"Igbo"
fieldTranslations,enum,native_lang,34,hash,"e2a4e1f6ad"
fieldTranslations,enum,native_lang,34,translation,"Irimba"
fieldTranslations,enum,native_lang,35,hash,"485b57adcc"
fieldTranslations,enum,native_lang,35,translation,"italien"
fieldTranslations,enum,native_lang,36,hash,"f55593c1eb"
fieldTranslations,enum,native_lang,36,translation,"Jalaa"
fieldTranslations,enum,native_lang,37,hash,"3dee285b26"
fieldTranslations,enum,native_lang,37,translation,"Kanouri"
fieldTranslations,enum,native_lang,38,hash,"75d8704834"
fieldTranslations,enum,native_lang,38,translation,"Khoekhoe"
fieldTranslations,enum,native_lang,39,hash,"b4fcff00a7"
fieldTranslations,enum,native_lang,39,translation,"Kimbundu"
fieldTranslations,enum,native_lang,40,hash,"d628ecf3df"
fieldTranslations,enum,native_lang,40,translation,"kinyarwanda"
fieldTranslations,enum,native_lang,41,hash,"ce155817c5"
fieldTranslations,enum,native_lang,41,translation,"Kirundi"
fieldTranslations,enum,native_lang,42,hash,"b4d166a728"
fieldTranslations,enum,native_lang,42,translation,"Kituba"
fieldTranslations,enum,native_lang,43,hash,"16d15b76ad"
fieldTranslations,enum,native_lang,43,translation,"Kongo"
fieldTranslations,enum,native_lang,44,hash,"5776b8f172"
fieldTranslations,enum,native_lang,44,translation,"Kujarge"
fieldTranslations,enum,native_lang,45,hash,"ed28dc4585"
fieldTranslations,enum,native_lang,45,translation,"Laal"
fieldTranslations,enum,native_lang,46,hash,"bdf581cc1c"
